ano,sigla_uf,rede,ensino,anos_escolares,taxa_aprovacao,indicador_rendimento,nota_saeb_matematica,nota_saeb_lingua_portuguesa,nota_saeb_media_padronizada,ideb,projecao
2013,GO,privada,fundamental,finais (6-9),95.9,0.959234,286.89,277.91,6.0799999,5.8,6
2013,GO,privada,fundamental,iniciais (1-5),98.7,0.987391,245.41,230.41,6.8428659,6.8,6.6
2013,GO,privada,medio,todos (1-4),94.2,0.95751202,320.27,304.6,5.747859,5.5,6.2
2013,GO,publica,fundamental,finais (6-9),90.1,0.90171301,250.38,247.1,4.9581671,4.5,4.1
2013,GO,publica,fundamental,iniciais (1-5),94.9,0.95059699,216.55,200.97,5.7562742,5.5,4.9
2013,GO,total,fundamental,finais (6-9),91.1,0.91171998,257.1,252.75,5.1643329,4.7,4.4
2013,GO,total,fundamental,iniciais (1-5),95.7,0.95737499,221.57,206.1,5.945137,5.7,5.2
2013,GO,total,medio,todos (1-4),85.4,0.870781,274.63,267.27,4.5478749,4,3.8
2013,MA,estadual,fundamental,finais (6-9),86.2,0.86046702,230.58,233.33,4.3988328,3.8,4.1
2013,MA,estadual,fundamental,iniciais (1-5),87,0.869748,187.17,179.42,4.802897,4.2,4.3
2013,MA,estadual,medio,todos (1-4),75.8,0.78841901,238.64,236.27,3.578316,2.8,3
2013,MA,privada,fundamental,finais (6-9),94,0.940938,274.45,270.42,5.7480001,5.4,6
2013,MA,privada,fundamental,iniciais (1-5),97.9,0.97836,221.91,213.89,6.0937109,6,5.9
2013,MA,privada,medio,todos (1-4),92.4,0.92516398,295.7,290.54,5.1922951,4.8,5.2
2013,MA,publica,fundamental,finais (6-9),83.3,0.83653599,222.38,223.21,4.0933328,3.4,3.7
2013,MA,publica,fundamental,iniciais (1-5),90.9,0.90967602,172.3,162.58,4.2124438,3.8,3.8
2013,MA,total,fundamental,finais (6-9),84.1,0.84390301,228.02,228.32,4.2725,3.6,3.9
2013,MA,total,fundamental,iniciais (1-5),91.6,0.91615802,178.89,169.41,4.46242,4.1,4
2013,MA,total,medio,todos (1-4),77.4,0.80615997,244.03,241.77,3.7365029,3,3.3
2013,MG,estadual,fundamental,finais (6-9),89.7,0.89729202,260.35,251.97,5.205667,4.7,4.4
2013,MG,estadual,fundamental,iniciais (1-5),99.3,0.993397,230.41,213.49,6.2486639,6.2,5.9
2013,MG,estadual,medio,todos (1-4),80.4,0.81215501,270.45,261.42,4.4015918,3.6,4
2013,MG,privada,fundamental,finais (6-9),94.4,0.94348902,309.92,291.35,6.6878328,6.3,7
2013,MG,privada,fundamental,iniciais (1-5),98.8,0.98759001,270.91,253.1,7.7428441,7.6,7.6
2013,MG,privada,medio,todos (1-4),93.2,0.91663498,345.14,320.79,6.3393812,5.8,6.6
2013,MG,publica,fundamental,finais (6-9),89,0.891514,260.2,251.97,5.203167,4.6,4.4
2013,MG,publica,fundamental,iniciais (1-5),97.5,0.97560102,226.58,208.94,6.0927081,5.9,5.6
2013,MG,total,fundamental,finais (6-9),89.5,0.896559,265.8,256.42,5.3705001,4.8,4.6
2013,MG,total,fundamental,iniciais (1-5),97.7,0.97683901,231.13,213.47,6.2620492,6.1,5.7
2013,MG,total,medio,todos (1-4),81.8,0.82425898,279.75,268.82,4.642839,3.8,4.3
2013,MS,estadual,fundamental,finais (6-9),74.2,0.73974901,251.58,247.97,4.9926672,3.7,3.8
2013,MS,estadual,fundamental,iniciais (1-5),88.3,0.88463801,218.42,201.13,5.794734,5.1,4.3
2013,MS,estadual,medio,todos (1-4),72.5,0.744452,272.3,267.61,4.52038,3.4,3.4
2013,MS,privada,fundamental,finais (6-9),95.6,0.95598,295.67,283.39,6.3178329,6,6.3
2013,MS,privada,fundamental,iniciais (1-5),98.3,0.982768,246.16,232.22,6.8904939,6.8,6.9
2013,MS,privada,medio,todos (1-4),94.1,0.94200999,325.05,313.01,5.9408922,5.6,6.2
2013,MS,publica,fundamental,finais (6-9),78.2,0.78083903,253.21,249.55,5.0461669,3.9,4
2013,MS,publica,fundamental,iniciais (1-5),88.4,0.88390601,214.64,198.36,5.6723018,5,4.5
2013,MS,total,fundamental,finais (6-9),79.7,0.79569101,257.32,252.83,5.1694999,4.1,4.2
2013,MS,total,fundamental,iniciais (1-5),89.4,0.894036,217.75,201.71,5.7924819,5.2,4.7
2013,MS,total,medio,todos (1-4),75,0.76246101,280.42,274.51,4.7374291,3.6,3.8
2013,MT,estadual,fundamental,finais (6-9),97.1,0.97251397,232.25,229.75,4.3668332,4.2,3.7
2013,MT,estadual,fundamental,iniciais (1-5),99.9,0.99859899,199.61,185.66,5.1539178,5.1,4.7
2013,MT,estadual,medio,todos (1-4),62.1,0.67777699,255.69,250.97,4.0378518,2.7,3.1
2013,MT,privada,fundamental,finais (6-9),97.3,0.97347701,289.7,274.73,6.073833,5.9,5.9
2013,MT,privada,fundamental,iniciais (1-5),99,0.99019998,244.16,229.88,6.8095322,6.7,6.4
2013,MT,privada,medio,todos (1-4),96.3,0.96347803,314.72,294.39,5.5169249,5.3,5.8
2013,MT,publica,fundamental,finais (6-9),95.2,0.952676,234.92,232,4.448833,4.2,3.8
2013,MT,publica,fundamental,iniciais (1-5),97.7,0.97743201,203,188.69,5.2736182,5.2,4.6
2013,MT,total,fundamental,finais (6-9),95.4,0.954467,240.47,236.32,4.6131668,4.4,3.9
2013,MT,total,fundamental,iniciais (1-5),97.8,0.978661,207.33,193.02,5.4353089,5.3,4.7
2013,MT,total,medio,todos (1-4),65.1,0.70603698,262.69,256.13,4.2132621,3,3.7
2013,PA,estadual,fundamental,finais (6-9),70.3,0.706011,227.28,229.44,4.2788329,3,4
2013,PA,estadual,fundamental,iniciais (1-5),84.4,0.853589,171.52,163.5,4.2140932,3.6,3.8
2013,PA,estadual,medio,todos (1-4),68,0.74139601,240.27,238.41,3.633255,2.7,3.2
2013,PA,privada,fundamental,finais (6-9),94.9,0.948479,266.63,267.3,5.5656672,5.3,6
2013,PA,privada,fundamental,iniciais (1-5),97.8,0.97739601,218.55,213.72,6.0260448,5.9,6.4
2013,PA,privada,medio,todos (1-4),94.9,0.94966203,295.64,291.32,5.2029891,4.9,5.6
2013,PA,publica,fundamental,finais (6-9),77.9,0.78448701,230.6,231.63,4.370667,3.4,4
2013,PA,publica,fundamental,iniciais (1-5),85.4,0.85509801,178.8,168.61,4.4461389,3.8,3.7
2013,PA,total,fundamental,finais (6-9),79.4,0.798926,235.85,236.83,4.5448332,3.6,4.2
2013,PA,total,fundamental,iniciais (1-5),86.3,0.86454999,183.07,173.46,4.6157689,4,3.8
2013,PA,total,medio,todos (1-4),70.7,0.748671,247.08,244.89,3.825907,2.9,3.4
2013,PB,estadual,fundamental,finais (6-9),72.5,0.72622502,227.02,223.03,4.1676669,3,3.4
2013,PB,estadual,fundamental,iniciais (1-5),87.9,0.88719499,187.8,173.39,4.705246,4.2,4.1
2013,PB,estadual,medio,todos (1-4),74.9,0.78677899,245.52,241.36,3.751143,3,3.2
2013,PB,privada,fundamental,finais (6-9),94.1,0.94123298,280.94,271.63,5.8761668,5.5,5.9
2013,PB,privada,fundamental,iniciais (1-5),97.9,0.979159,225.61,212.25,6.1345749,6,6.4
2013,PB,privada,medio,todos (1-4),94,0.923208,306.64,299.85,5.485178,5.1,5.5
2013,PB,publica,fundamental,finais (6-9),74.4,0.74955499,228.08,224.22,4.2051668,3.2,3.3
2013,PB,publica,fundamental,iniciais (1-5),87.6,0.87998199,188.13,173.69,4.716826,4.2,3.8
2013,PB,total,fundamental,finais (6-9),77.4,0.77833802,237.91,233.05,4.5163331,3.5,3.6
2013,PB,total,fundamental,iniciais (1-5),89.7,0.898287,195.85,181.61,5.0083938,4.5,4.1
2013,PB,total,medio,todos (1-4),78.3,0.81167901,258.08,253.57,4.110332,3.3,3.5
2013,PE,estadual,fundamental,finais (6-9),81.4,0.81099999,234.64,230.42,4.4180002,3.6,3.3
2013,PE,estadual,fundamental,iniciais (1-5),86.7,0.86649001,193.77,180.47,4.9479141,4.3,4.2
2013,PE,estadual,medio,todos (1-4),84,0.863267,259.44,255.74,4.161778,3.6,3.2
2013,PE,privada,fundamental,finais (6-9),94.2,0.94196397,285.36,275.07,6.0075002,5.7,6.2
2013,PE,privada,fundamental,iniciais (1-5),96.8,0.96857899,232.66,217.21,6.3593249,6.2,6.4
2013,PE,privada,medio,todos (1-4),94.3,0.93808699,311.63,300.32,5.5621481,5.2,5.8
2013,PE,publica,fundamental,finais (6-9),78.6,0.78819698,231.88,226.91,4.313333,3.4,3.2
2013,PE,publica,fundamental,iniciais (1-5),87.8,0.878995,187.42,173.49,4.6996222,4.1,3.9
2013,PE,total,fundamental,finais (6-9),81.4,0.81540298,241.97,236,4.6331668,3.8,3.6
2013,PE,total,fundamental,iniciais (1-5),90,0.90105402,200.41,186.03,5.1759262,4.7,4.3
2013,PE,total,medio,todos (1-4),85.1,0.870139,266.92,262.08,4.3618941,3.8,3.6
2013,PI,estadual,fundamental,finais (6-9),77.9,0.77914703,236.52,232.07,4.4765,3.5,3.5
2013,PI,estadual,fundamental,iniciais (1-5),85.1,0.86994803,199.13,186.61,5.1620278,4.5,3.6
2013,PI,estadual,medio,todos (1-4),75,0.79194701,246.28,240.11,3.7432539,3,2.8
2013,PI,privada,fundamental,finais (6-9),92,0.92023301,302.36,288.67,6.517333,6,6.1
2013,PI,privada,fundamental,iniciais (1-5),97.4,0.97338903,242.96,228.02,6.7525778,6.6,6.4
2013,PI,privada,medio,todos (1-4),93,0.93579799,323.25,309.57,5.8638239,5.5,5.9
2013,PI,publica,fundamental,finais (6-9),79.7,0.80291998,237.02,233.16,4.5033331,3.6,3.6
2013,PI,publica,fundamental,iniciais (1-5),87.1,0.87254,187.02,173.35,4.6892409,4.1,3.7
2013,PI,total,fundamental,finais (6-9),81.1,0.81630802,248.69,243.05,4.8625002,4,3.9
2013,PI,total,fundamental,iniciais (1-5),88.4,0.88489801,196.38,182.5,5.0345292,4.5,3.9
2013,PI,total,medio,todos (1-4),77.3,0.80801898,258.13,250.72,4.0682292,3.3,3.5
2013,PR,estadual,fundamental,finais (6-9),83.2,0.83135998,249.33,243.17,4.8751669,4.1,4.2
2013,PR,estadual,fundamental,iniciais (1-5),88.7,0.88735598,255.13,226.78,6.9629302,6.2,6
2013,PR,estadual,medio,todos (1-4),78.6,0.82053,263.04,254.22,4.1897249,3.4,3.9
2013,PR,privada,fundamental,finais (6-9),96.4,0.96397001,309.73,290.67,6.673667,6.4,6.8
2013,PR,privada,fundamental,iniciais (1-5),98.5,0.98518097,259.26,241.13,7.3026948,7.2,7.2
2013,PR,privada,medio,todos (1-4),96,0.96613598,325.7,306.76,5.856308,5.7,6.3
2013,PR,publica,fundamental,finais (6-9),83.2,0.83184898,249.55,243.39,4.8826671,4.1,4.2
2013,PR,publica,fundamental,iniciais (1-5),94,0.93993098,228.83,208.58,6.1291599,5.8,5.5
2013,PR,total,fundamental,finais (6-9),84.7,0.84611899,256.44,248.8,5.0875001,4.3,4.4
2013,PR,total,fundamental,iniciais (1-5),94.6,0.94620299,232.66,212.67,6.2769222,5.9,5.6
2013,PR,total,medio,todos (1-4),81,0.83994502,273.92,263.32,4.4787621,3.8,4.2
2013,RJ,estadual,fundamental,finais (6-9),82.3,0.82033598,236.3,230.64,4.4493332,3.6,3.7
2013,RJ,estadual,fundamental,iniciais (1-5),88.2,0.86808401,208.96,192.11,5.4498911,4.7,4.8
2013,RJ,estadual,medio,todos (1-4),79,0.81528097,268,267.82,4.462841,3.6,3.3
2013,RJ,privada,fundamental,finais (6-9),91.7,0.916462,284.85,272.97,5.9638329,5.5,6.2
2013,RJ,privada,fundamental,iniciais (1-5),96.1,0.96133298,231.58,218.8,6.3674212,6.1,6.6
2013,RJ,privada,medio,todos (1-4),89.8,0.84734499,316.88,298.92,5.6149259,4.8,5.6
2013,RJ,publica,fundamental,finais (6-9),81.5,0.81708401,244.38,239.33,4.7284999,3.9,4.1
2013,RJ,publica,fundamental,iniciais (1-5),87.4,0.87479597,211.94,195.92,5.5761371,4.9,5.1
2013,RJ,total,fundamental,finais (6-9),84,0.84198302,256.23,249.19,5.0904999,4.3,4.5
2013,RJ,total,fundamental,iniciais (1-5),90,0.90049303,217.77,202.72,5.8110461,5.2,5.4
2013,RJ,total,medio,todos (1-4),81.6,0.821172,283.47,277.61,4.8268218,4,3.8
2013,RN,estadual,fundamental,finais (6-9),70.6,0.71017402,233.85,230.88,4.412333,3.1,3.4
2013,RN,estadual,fundamental,iniciais (1-5),83.3,0.84615302,184.13,171.5,4.600369,3.9,3.6
2013,RN,estadual,medio,todos (1-4),70.6,0.75461298,240.83,236.74,3.6161101,2.7,3.2
2013,RN,privada,fundamental,finais (6-9),93.5,0.93498802,282.26,274.64,5.9483328,5.6,5.8
2013,RN,privada,fundamental,iniciais (1-5),97.4,0.97399497,227.86,216.83,6.2606878,6.1,6
2013,RN,privada,medio,todos (1-4),92.3,0.92349899,299.45,290.82,5.249156,4.8,5.6
2013,RN,publica,fundamental,finais (6-9),70.7,0.71783799,233.8,230.21,4.4003329,3.2,3.4
2013,RN,publica,fundamental,iniciais (1-5),85.2,0.85721499,185.21,172.38,4.6371942,4,3.5
2013,RN,total,fundamental,finais (6-9),74.5,0.75353497,244.83,240.33,4.7528329,3.6,3.7
2013,RN,total,fundamental,iniciais (1-5),87.7,0.87943101,194.3,181.86,4.9831438,4.4,3.8
2013,RN,total,medio,todos (1-4),74.2,0.78543001,250.46,245.61,3.884007,3.1,3.5
2013,RO,estadual,fundamental,finais (6-9),78.5,0.78596503,244.86,240.42,4.7548332,3.7,4
2013,RO,estadual,fundamental,iniciais (1-5),92.9,0.93229699,218.46,201,5.792942,5.4,4.7
2013,RO,estadual,medio,todos (1-4),77.3,0.78183001,268.07,260.27,4.35109,3.4,3.5
2013,RO,privada,fundamental,finais (6-9),93.9,0.93964499,281.73,272.23,5.8994999,5.5,6.5
2013,RO,privada,fundamental,iniciais (1-5),98.9,0.98917502,237.69,223.11,6.5625672,6.5,6.6
2013,RO,privada,medio,todos (1-4),92.1,0.94065601,305.67,294.2,5.3869638,5.1,5.5
2013,RO,publica,fundamental,finais (6-9),79.1,0.79226899,244.97,240.38,4.756,3.8,4
2013,RO,publica,fundamental,iniciais (1-5),92.6,0.92621499,210.94,193.94,5.521203,5.1,4.6
2013,RO,total,fundamental,finais (6-9),80,0.80161601,248.17,243.16,4.8556671,3.9,4.2
2013,RO,total,fundamental,iniciais (1-5),93,0.93038499,213.1,196.3,5.605032,5.2,4.7
2013,RO,total,medio,todos (1-4),78.8,0.82067198,271.14,263.04,4.4356751,3.6,3.8
2013,RR,estadual,fundamental,finais (6-9),82.1,0.82052898,230.03,226.99,4.283833,3.5,4.1
2013,RR,estadual,fundamental,iniciais (1-5),92.1,0.92922598,198,186.22,5.1335239,4.8,4.6
2013,RR,estadual,medio,todos (1-4),74.4,0.79413599,253.85,253.05,4.0431471,3.2,3.8
2013,RR,privada,fundamental,finais (6-9),95.8,0.95730001,290.97,278.95,6.1653328,5.9,6.8
2013,RR,privada,fundamental,iniciais (1-5),99.2,0.99177802,241.83,235.19,6.8615942,6.8,6.9
2013,RR,privada,medio,todos (1-4),95.3,0.95638001,305.88,304.36,5.5420189,5.3,5.3
2013,RR,publica,fundamental,finais (6-9),82,0.81957102,230.63,227.47,4.3018332,3.5,4.1
2013,RR,publica,fundamental,iniciais (1-5),93.9,0.93692303,201.02,183.75,5.145925,4.8,4.7
2013,RR,total,fundamental,finais (6-9),82.8,0.827362,235,231.21,4.4368329,3.7,4.3
2013,RR,total,fundamental,iniciais (1-5),94.2,0.94020402,204.44,188.05,5.2896729,5,4.8
2013,RR,total,medio,todos (1-4),76.5,0.80771297,260,259.05,4.2193432,3.4,4
2013,RS,estadual,fundamental,finais (6-9),77,0.76658702,254.63,249.64,5.0714998,3.9,4.4
2013,RS,estadual,fundamental,iniciais (1-5),92.2,0.92645198,222.42,206.19,5.9633889,5.5,5.3
2013,RS,estadual,medio,todos (1-4),73.5,0.77834398,281.91,272.1,4.7222781,3.7,4
2013,RS,privada,fundamental,finais (6-9),94.5,0.94239998,301.98,287.88,6.4976668,6.1,6.8
2013,RS,privada,fundamental,iniciais (1-5),98.1,0.98133802,259.2,242.52,7.3268242,7.2,6.7
2013,RS,privada,medio,todos (1-4),92.2,0.93169302,335.17,315.48,6.1197128,5.7,6.2
2013,RS,publica,fundamental,finais (6-9),78.7,0.78729701,254.05,248.74,5.0465002,4,4.5
2013,RS,publica,fundamental,iniciais (1-5),92.3,0.92552298,218.14,201.66,5.7992058,5.4,5.2
2013,RS,total,fundamental,finais (6-9),80.1,0.799833,260,253.58,5.2265,4.2,4.7
2013,RS,total,fundamental,iniciais (1-5),93,0.93166202,222.88,206.38,5.9756341,5.6,5.3
2013,RS,total,medio,todos (1-4),75.7,0.79374897,290.26,278.67,4.9380469,3.9,4.3
2013,SC,estadual,fundamental,finais (6-9),83.8,0.85014802,247,241.05,4.8010001,4.1,4.9
2013,SC,estadual,fundamental,iniciais (1-5),95.2,0.95647699,221.13,204.88,5.9145379,5.7,5.4
2013,SC,estadual,medio,todos (1-4),76.2,0.80193102,275.7,263.79,4.510807,3.6,4
2013,SC,privada,fundamental,finais (6-9),96.4,0.96445203,306.41,288.82,6.5873332,6.4,6.6
2013,SC,privada,fundamental,iniciais (1-5),99.2,0.99199599,265.41,246.16,7.5115118,7.5,7.2
2013,SC,privada,medio,todos (1-4),94.9,0.94964302,336.98,316.73,6.1639962,5.9,6.2
2013,SC,publica,fundamental,finais (6-9),86.5,0.86763,250.91,244.86,4.9298329,4.3,5
2013,SC,publica,fundamental,iniciais (1-5),95.9,0.95961797,226.6,209.69,6.1065512,5.9,5.4
2013,SC,total,fundamental,finais (6-9),87.6,0.87858301,256.29,249.13,5.0904999,4.5,5.1
2013,SC,total,fundamental,iniciais (1-5),96.3,0.96312302,230.83,213.66,6.2597728,6,5.5
2013,SC,total,medio,todos (1-4),79,0.82343698,286.45,273.07,4.8008528,4,4.4
2013,SE,estadual,fundamental,finais (6-9),62.1,0.617037,232.08,226.74,4.3136668,2.7,3.7
2013,SE,estadual,fundamental,iniciais (1-5),85.8,0.868882,188.58,172.63,4.7063251,4.1,4.1
2013,SE,estadual,medio,todos (1-4),68.6,0.73675501,249.47,242.11,3.8179979,2.8,3.4
2013,SE,privada,fundamental,finais (6-9),91.8,0.918073,276.04,268.97,5.7501669,5.3,6.4
2013,SE,privada,fundamental,iniciais (1-5),97.6,0.97597301,228.83,215.36,6.2524819,6.1,6.2
2013,SE,privada,medio,todos (1-4),91.8,0.91978902,297.95,290.92,5.2292948,4.8,6
2013,SE,publica,fundamental,finais (6-9),63.6,0.64251,232.13,226.94,4.3179998,2.8,3.6
2013,SE,publica,fundamental,iniciais (1-5),84.4,0.84595901,184.69,168.19,4.5510502,3.8,3.9
2013,SE,total,fundamental,finais (6-9),68.4,0.68902802,242.17,236.55,4.6455002,3.2,3.9
2013,SE,total,fundamental,iniciais (1-5),87.1,0.871454,196.19,180.47,4.9943452,4.4,4.1
2013,SE,total,medio,todos (1-4),72.9,0.77381998,260.17,252.83,4.128758,3.2,3.8
2013,SP,estadual,fundamental,finais (6-9),92.3,0.92446601,245.05,240.67,4.7623329,4.4,4.6
2013,SP,estadual,fundamental,iniciais (1-5),98.3,0.98202002,220.13,201.69,5.8374028,5.7,5.5
2013,SP,estadual,medio,todos (1-4),81.5,0.82031798,269.61,269.36,4.5087972,3.7,3.9
2013,SP,privada,fundamental,finais (6-9),96.4,0.96424198,304.58,288.04,6.5440001,6.3,6.9
2013,SP,privada,fundamental,iniciais (1-5),98.6,0.98559099,261.27,243.28,7.3803921,7.3,7.3
2013,SP,privada,medio,todos (1-4),95.6,0.94546801,325.1,310.39,5.9023728,5.6,6.2
2013,SP,publica,fundamental,finais (6-9),92.3,0.92336398,246.13,241.5,4.794167,4.4,4.7
2013,SP,publica,fundamental,iniciais (1-5),96.9,0.96897203,222.94,204.36,5.9400358,5.8,5.6
2013,SP,total,fundamental,finais (6-9),93,0.93012398,254.97,248.55,5.0588331,4.7,5
2013,SP,total,fundamental,iniciais (1-5),97.3,0.97223598,230.85,212.38,6.2368708,6.1,5.8
2013,SP,total,medio,todos (1-4),83.7,0.86361301,278.35,275.82,4.7282562,4.1,4.2
2013,TO,estadual,fundamental,finais (6-9),81.9,0.81987,238.72,233.13,4.531167,3.7,4.2
2013,TO,estadual,fundamental,iniciais (1-5),94.4,0.95276999,205.1,190.64,5.3493972,5.1,4.7
2013,TO,estadual,medio,todos (1-4),78.8,0.823834,249.97,245.08,3.8691909,3.2,3.4
2013,TO,privada,fundamental,finais (6-9),94.1,0.94096297,294.64,284.14,6.3130002,5.9,5.9
2013,TO,privada,fundamental,iniciais (1-5),98.8,0.98738497,243.38,230.02,6.7971749,6.7,6.5
2013,TO,privada,medio,todos (1-4),92.2,0.92456102,325.02,308.32,5.8702612,5.4,5.9
2013,TO,publica,fundamental,finais (6-9),83.1,0.83163399,240.3,234.63,4.5825,3.8,4.1
2013,TO,publica,fundamental,iniciais (1-5),95.1,0.95148098,202.19,186.75,5.223043,5,4.5
2013,TO,total,fundamental,finais (6-9),83.7,0.83819401,244.02,238,4.7005,3.9,4.2
2013,TO,total,fundamental,iniciais (1-5),95.4,0.95405,205.21,189.89,5.3378558,5.1,4.6
2013,TO,total,medio,todos (1-4),79.6,0.82214099,254.99,249.3,4.0030198,3.3,3.6
2015,AC,estadual,fundamental,finais (6-9),90.3,0.90320897,247.21,247.82,4.9171672,4.4,4.7
2015,AC,estadual,fundamental,iniciais (1-5),91,0.91098899,222.96,211.1,6.0626488,5.5,4.7
2015,AC,estadual,medio,todos (1-4),78.7,0.83753097,255.69,260.38,4.1787109,3.5,3.9
2015,AC,privada,fundamental,finais (6-9),97.7,0.97670001,283.19,276.89,6.0013332,5.9,6.1
2015,AC,privada,fundamental,iniciais (1-5),99.3,0.99318999,249.41,242.55,7.140501,7.1,6.8
2015,AC,privada,medio,todos (1-4),96.7,0.967363,295.57,306.58,5.4305892,5.3,6.4
2015,AC,publica,fundamental,finais (6-9),89.9,0.89946502,246.89,247.24,4.9023328,4.4,4.6
2015,AC,publica,fundamental,iniciais (1-5),89.9,0.90063202,218.42,206.42,5.8911428,5.3,4.7
2015,AC,total,fundamental,finais (6-9),90.2,0.90246499,249.1,249.02,4.968833,4.5,4.8
2015,AC,total,fundamental,iniciais (1-5),90.3,0.90444601,220.66,209.03,5.9812298,5.4,4.8
2015,AC,total,medio,todos (1-4),79.5,0.83629,257.95,263.11,4.2514701,3.6,4.1
2015,AL,estadual,fundamental,finais (6-9),70.2,0.70059502,233.46,230.82,4.4046669,3.1,3.7
2015,AL,estadual,fundamental,iniciais (1-5),83.3,0.83819699,192.47,181.24,4.9370909,4.1,4.3
2015,AL,estadual,medio,todos (1-4),71.5,0.75395602,245.83,242.32,3.7697279,2.8,3.7
2015,AL,privada,fundamental,finais (6-9),93.9,0.93949097,273.42,272.55,5.7663331,5.4,6
2015,AL,privada,fundamental,iniciais (1-5),98.2,0.98189199,230.88,223.86,6.4460902,6.3,6.3
2015,AL,privada,medio,todos (1-4),94.5,0.95845902,280.17,284.95,4.8903542,4.7,5.3
2015,AL,publica,fundamental,finais (6-9),72.7,0.73279601,233.22,228.24,4.357667,3.2,3.5
2015,AL,publica,fundamental,iniciais (1-5),87.1,0.87456,193.33,179.85,4.9280472,4.3,3.7
2015,AL,total,fundamental,finais (6-9),75.6,0.76023501,241.05,236.86,4.632,3.5,3.7
2015,AL,total,fundamental,iniciais (1-5),88.9,0.89095497,200.86,188.69,5.2329202,4.7,3.9
2015,AL,total,medio,todos (1-4),75,0.78348899,252.75,250.8,3.9941549,3.1,3.9
2015,AM,estadual,fundamental,finais (6-9),88.9,0.88924903,245.75,248.52,4.9046669,4.4,3.9
2015,AM,estadual,fundamental,iniciais (1-5),95,0.953453,213.92,204.11,5.762959,5.5,4.7
2015,AM,estadual,medio,todos (1-4),82.5,0.82707101,256.5,261.6,4.2083602,3.5,3.1
2015,AM,privada,fundamental,finais (6-9),96.1,0.96016699,292.48,286.7,6.3196669,6.1,6.5
2015,AM,privada,fundamental,iniciais (1-5),98.4,0.98399198,241.16,235.11,6.8473382,6.7,6.7
2015,AM,privada,medio,todos (1-4),92.6,0.94523197,301.04,307.26,5.5175948,5.2,6
2015,AM,publica,fundamental,finais (6-9),86.6,0.86753601,245,248,4.8835001,4.2,3.8
2015,AM,publica,fundamental,iniciais (1-5),90.1,0.90360397,208.47,198.33,5.5536828,5,4.3
2015,AM,total,fundamental,finais (6-9),87.3,0.87382001,249.02,251.27,5.0048332,4.4,4
2015,AM,total,fundamental,iniciais (1-5),90.9,0.91031802,211.92,202.21,5.6901822,5.2,4.5
2015,AM,total,medio,todos (1-4),83,0.86342299,259.66,264.76,4.2998972,3.7,3.3
2015,AP,estadual,fundamental,finais (6-9),80,0.80205297,230.88,229,4.3315001,3.5,4.7
2015,AP,estadual,fundamental,iniciais (1-5),86.2,0.87443203,192.08,183.78,4.9760242,4.4,4.4
2015,AP,estadual,medio,todos (1-4),73.3,0.77419102,248.58,253.14,3.9704771,3.1,3.6
2015,AP,privada,fundamental,finais (6-9),97.9,0.97897202,277.64,278.79,5.9406672,5.8,5.8
2015,AP,privada,fundamental,iniciais (1-5),99.2,0.99137199,230.77,225.8,6.4794588,6.4,6.2
2015,AP,privada,medio,todos (1-4),97.3,0.97517902,288.48,295.05,5.1584058,5,5.7
2015,AP,publica,fundamental,finais (6-9),79.9,0.80107802,230.96,229.16,4.3354998,3.5,4.7
2015,AP,publica,fundamental,iniciais (1-5),87.7,0.87749398,189.61,179.86,4.857523,4.3,4.4
2015,AP,total,fundamental,finais (6-9),81.4,0.816383,235.99,234.5,4.5083332,3.7,4.8
2015,AP,total,fundamental,iniciais (1-5),88.7,0.88687098,193.72,184.44,5.0189929,4.5,4.6
2015,AP,total,medio,todos (1-4),75.7,0.79407102,252.75,257.51,4.0944638,3.3,3.8
2015,BA,estadual,fundamental,finais (6-9),68.8,0.684609,240.16,236.05,4.6038332,3.2,3.9
2015,BA,estadual,fundamental,iniciais (1-5),79.4,0.81493002,200.49,188.57,5.2234759,4.3,4
2015,BA,estadual,medio,todos (1-4),74.3,0.773449,244.88,244.36,3.7870641,2.9,3.6
2015,BA,privada,fundamental,finais (6-9),93,0.93023002,287.35,279.75,6.1183329,5.7,6.4
2015,BA,privada,fundamental,iniciais (1-5),97.5,0.97499299,232.8,224.28,6.4905982,6.3,6.7
2015,BA,privada,medio,todos (1-4),93.2,0.94662797,305.22,302.77,5.5089469,5.2,6.1
2015,BA,publica,fundamental,finais (6-9),73.6,0.74029201,238.5,234.86,4.5563331,3.4,3.8
2015,BA,publica,fundamental,iniciais (1-5),85.3,0.85577798,197.28,186.22,5.1197672,4.4,3.8
2015,BA,total,fundamental,finais (6-9),75.7,0.76070899,246.14,241.88,4.8006668,3.7,4
2015,BA,total,fundamental,iniciais (1-5),87.2,0.87357301,204.86,194.33,5.4119339,4.7,4.1
2015,BA,total,medio,todos (1-4),76.1,0.78953803,251.57,250.83,3.977741,3.1,3.8
2015,CE,estadual,fundamental,finais (6-9),84.2,0.829413,249.33,251.64,5.0163331,4.2,4
2015,CE,estadual,fundamental,iniciais (1-5),88.2,0.883654,232.92,227.38,6.5494719,5.8,4.6
2015,CE,estadual,medio,todos (1-4),84.4,0.87404299,252.05,248.02,3.9425659,3.4,3.9
2015,CE,privada,fundamental,finais (6-9),95.6,0.955993,284.88,278.89,6.0630002,5.8,6.6
2015,CE,privada,fundamental,iniciais (1-5),97.8,0.97776997,227.89,224.24,6.3960619,6.3,6.6
